,name,text
55,2018-04-25 00.11.54 1764650165427102138_leeum.jpg,WHO IS HE TALKING ABOUT??.@harrystyles @niallhoran @zayn @liampayne @onedirection#liampayne #liam #liamjamespayne #james #payne #payno #leeum #zaynmalik #zaynjavaddmalik #zayn #malik #javadd #ziam #ziamforever #updates #twitter #tweet #reply #retweet #friends #buddies #ziamreunion
56,2018-04-25 02.19.15 1764714268836372670_leeum.jpg,#Seoul #Leeum #Samsung #museumofart #리움 #서울 #삼성
57,2018-04-25 03.03.09 1764736362868824952_leeum.jpg,"Мы провели в Сеуле 7 дней, но даже этого не хватило, чтобы увидеть все интересные места. С удовольствием делимся маршрутом (и ждем ❤️, конечно!). Подробная информация о дворцах указана в посте ""Королевская жизнь"", который можно найти по хэштегу #triptune_southkorea ⠀1️⃣ Прилет в Сеул, посещение парков Yeouido и Yeouido Hangang, где во вторую неделю апреля проходит фестиваль цветения сакуры⠀2️⃣ День погружения в корейскую культуру и историю. Дворец Gyeongbokgung. В деревне Bukchon Hanok можно увидеть, как выглядели дома много лет назад. Улица Insa-dong с традиционными лавками, где продаются различные товары: от книг до ювелирных изделий⠀3️⃣ Дворец Changdeokgung и Запретный сад. Прогулка по крупнейшему району для шоппинга Myeong-dong с мигающими вывесками, уличной едой и бесчисленными магазинами. Прогулка вдоль ручья Cheonggyecheon⠀4️⃣ Студенческий район Sinchon с университетами Ehwa Womans и Yonsei. Парк Gyeongui Line Forest - бывшая железная дорога, переделанная в общественное пространство. Хипстерский район Hongdae с многочисленными дизайнерскими магазинами и работающим по субботам блошиным рынком. Большой эко-парк на острове Seonyudo (а в прошлом промзона и завод по очистке воды)⠀5️⃣ Дворец Deoksugung. Посещение старого и нового зданий администрации города City Hall, а далее - интернациональных районов города - Itaewon и Yongsan, где расположены Музей современного искусства Leeum и Национальный музей Кореи⠀6️⃣ Общественное пространство Seullo 7017 - бывшая автострада, с которой теперь можно любоваться небоскребами. Парк Namsan и телебашня Сеула - возможность увидеть город с высоты птичьего полета. Прогулка по городской стене Seoul City Wall. Район Dongdaemun, известный зданием Dongdaemun Design Plaza, спроектированным архитектурным бюро Захи Хадид и похожим на космический корабль⠀7️⃣ Район Ihwa Mural Village, известный стрит-артом. Парк Naksan с завораживающими видами города и городской стеной. Район Gangnam с бесчисленными высотками, широкими тротуарами и руками в Gangnam Style.⠀🔥 Было бы вам интересно посетить Сеул?"
58,2018-04-25 09.34.35 1764933327519062094_leeum.jpg,#parentsitting #부모님서울방문 #스튜디오블랙 #studioblack #leeum #리움 #미미면가🍜
59,2018-04-25 11.41.04 1764996459176710325_leeum.jpg,#leeum #artmuseum #museum #itaewon #seoul #southkorea
60,2018-04-25 19.07.36 1765219706108602115_leeum.jpg,Это #почти фантастическое место -#leeum #samsung #museum #of #art  и находится он в Сеуле.#подробнее об этом месте  смотри в наших группах #фейсбук  и #вконтакте #aakcast #travelkorea #travel #museum #place #good #Southkorea #southkorea #secretkorea #friends #happiness #шагнивкорею #корея2018 #корея🇰🇷 #корея #Южнаякорея #музеи #интересный #сеул #секрет #нашивкорее #русскиевкорее
61,2018-04-25 20.08.45 1765252565493884065_leeum.jpg,Rich kids😌.@harrystyles @niallhoran @zayn @liampayne @louist91 @onedirection #harryedwardstyles #harrystyles #harry #edward #styles #liamjamespayne #liampayne #liam #payne #payno #leeum #harold #richkidsofinstagram #richkids #richkid #coffee #floating #purpose #wierdo
62,2018-04-25 21.18.56 1765287883377438306_leeum.jpg,The art in Seoul has been blowing me away. #leeum
63,2018-04-26 04.24.10 1765501912737712302_leeum.jpg,"""...I can still sing some. Early cancer didn’t stop the compulsion to sing, but there’s gravel now. An undercurrent that also reveals me. Time and disaster. A heavy landslidedown the mountain. When you stopped speaking to me what you really wanted was for me to stop speaking to you. To stifle the sound of my voice.I know.Didn’t want the quicksilver of it in your ear.What does it mean to silence another? It means I ruminate on the hit of rain against the tin roof of childhood, how I could listenall day until the water rusted its way in. And there I was putting a pan over here and a pot over there to catch it.""~ excerpt from ""Given to Rust"" by Vivee Francis | Sculpture: Grand Crinkly (1971) by Alexander Calder#calder #art #poetry #southkorea #seoul #leeum #latergram"
64,2018-04-26 10.14.24 1765678178641025968_leeum.jpg,#leeum #artmuseum #museum #lighting #design #itaewon #seoul #southkorea
65,2018-04-26 15.07.07 1765820017997441085_leeum.jpg,"•Leeum✔️Прожив 3.5 года в Сеуле, кажется, уже везде побывала, все видела и ничем себя не удивить. Но каким же было для меня открытием, когда @pankratova916 показала несколько локаций, которые она хотела бы посетить. В общем, открыла с ней совсем другой Сеул! Очень современный, с интересной архитектурой и множеством разных инсталляций..Одним из таких мест оказался музей LEEUM, приехали мы туда за 30 минут до закрытия, в 18:00 он закрывается.Людям до 25 лет(93г.) билет можно приобрести за 10.000WПри себе иметь паспорт/айди..Сразу видно, что этот музей «дитё» Самсунга.Оснащён по последним технологиям, стильно, современно..Хочу отметить удобное расположение музея. Находится в центре, добраться можно на метро, и после погулять по улицам Итэвона."
66,2018-04-26 18.57.38 1765940468242026870_leeum.jpg,Le musée Leeum de Samsung . . .....#vamplus #nikon #nikond7100 #d7100 #nikonartists #southkorea #south_korea #travel #igerslausanne #igersseoul #igerssuisse #visit_korea #saturated #korea #street_photography #streetphotography #samsung #museum #samsungmuseumofart #leeum #leeummuseum #samsungleeum
67,2018-04-27 00.54.05 1766120870818255716_leeum.jpg,#leeum #leeummuseum #museum #seoul #instatravel #travel #instago
68,2018-04-27 00.57.58 1766122744506028666_leeum.jpg,How Interesting!!!#leeum #leeummuseum #museum #seoul #instatravel #travel #instago #itaewon
69,2018-04-27 02.31.35 1766163557526688021_leeum.jpg,"#리움미술관 이중섭, 박수근부터 이불, 김환기, 드 쿠닝, 자코메티, 마크 로스코, 프랜시스 베이컨, 데미안 허스트, 바스키아까지💛 아 진짜 아무 정보 없이 갔은데, 너무너무 대단한 컬렉션. 세련된 건물. 천천히 관람하고 음미하는 여유. 조용함❤️ #교수님_휴강감사합니다🙇🏻‍ .......#전시회 #전시스타그램 #전시회추천 #전시회관람 #리움 #leeum"
70,2018-04-27 11.25.58 1766438421012989866_leeum.jpg,🎼🎼🎼 #leeum
71,2018-04-27 11.26.56 1766439474235414891_leeum.jpg,ソウルではじめての美術館🌜🌚🌛 古美術と近現代美術でフロアが違うんだけど、時代が変わると全てが変わってた。美術の概念すらも変わってるみたいで面白い。わたしは現代美術の方が好きだったな、すごく力動的で熱量を直球に感じる。偶然にもジャコメッティに会えたのも思い出。これは重力の階段/Olafur Eliasson.#leeum
72,2018-04-27 11.43.27 1766446923857117877_leeum.jpg,마음이 편안함
73,2018-04-27 12.39.47 1766475287694400516_leeum.jpg,#leeum #seoul
74,2018-04-27 16.51.59 1766603079246767455_leeum.jpg,❤️.@harrystyles @niallhoran @zayn @liampayne @louist91 @onedirection #liampayne #liam #liamjamespayne #james #payne #zaynjavaddmalik #zaynmalik #malik #zayn #javadd #louistomlinson #louis #tomlinson #william #louiswilliamtomlinson #lou #zen #payno #boobear #leeum #ziam #zouis #lilo #tweet #twitter #reply
75,2018-04-27 23.08.40 1766791756379424183_leeum.jpg,2018.04.19一個人去逛三星美術館有點寂寞還好沒有很大#leeum #leeummuseum
76,2018-04-28 00.06.36 1766821809540742773_leeum.jpg,Pretty cool tings at #Leeum
77,2018-04-28 16.40.59 1767322317723032471_leeum.jpg,임직원 찬스💙..#삼성#리움미술관#한남동#데이트
78,2018-04-28 17.10.16 1767337058228910054_leeum.jpg,gravity
79,2018-04-28 19.02.30 1767393535260384135_leeum.jpg,#leeum#museum #삼성미술관
80,2018-04-28 22.42.40 1767504359267336540_leeum.jpg,#하늘하늘 💙
81,2018-04-29 00.11.19 1767548976946686343_leeum.jpg,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀20180428In Leeum Museum#리움 #leeum
82,2018-04-29 03.35.12 1767651595367202175_leeum.jpg,There is no bond stronger than a boy and his dog. #boysbestfriend #Jagger #Leeum #bostonterrier #bond #loyalty
83,2018-04-29 09.47.43 1767839052210331951_leeum.jpg,#Leeum
84,2018-04-29 13.17.29 1767943659243584618_leeum.jpg,Hanging by a thread & circle.#leeum #seoul
85,2018-04-29 13.36.04 1767954021371754163_leeum.jpg,Group Seoulfie #bigassmirror
86,2018-04-29 18.18.14 1768096038600838233_leeum.jpg,カフェの壁がリアムギリック❤️💚💛🧡💙恒例のLeeum詣#liamgillick#leeum#cafe#angmiinseoul2018
87,2018-04-29 18.39.18 1768106645575331581_leeum.jpg,Space and art ...#museum #art #leeum #samsung #gallery #instalove #instagood #instatravel #instafun #friends #space #artist #traveling #style #lifestyle #freedom @maisonmichel #hat #space #found #getaway #lookforme #me #artist #windows #interiordesign #architecture #white
88,2018-04-29 23.09.44 1768242759767201602_leeum.jpg,＊#repost @choi_seung_hyun_tttopT.O.P's chairs#Leeum150429
89,2018-04-29 23.48.25 1768261606779036496_leeum.jpg,#AnishKapoor #삼성미술관 #Leeum
90,2018-04-30 07.06.30 1768482723757948790_leeum.jpg,Hi 👋🏽... @leeum_official #art
91,2018-04-30 09.19.28 1768549646185796107_leeum.jpg,"Anish Kapoor in the garden of the Leeum Samsung museum of art.Tall tree and the eye, 2011, stainless steel #leeum #seoul #samsungmuseumofart #anishkapoor #sculpture #contemporaryart #sculpturegarden #mirrors #steel"
92,2018-04-30 09.20.51 1768550344864577162_leeum.jpg,"clouds & clouds ❤Sky mirror by Anish Kapoor, 2012#leeum #samsungmuseumofart #seoul #anishkapoor #skymirror #sculpturegarden #reflection #mirror #sky #sculpture #clouds #cloudy"
93,2018-04-30 10.36.42 1768588515287112777_leeum.jpg,Photo op was worth the possibility of dropping my phone. #leeummuseum #seoul
